	3A_1_log2FC	3A_1_padj	3A_12_log2FC	3A_12_padj	3Amk_1_log2FC	3Amk_1_padj	3Amk_12_log2FC	3Amk_12_padj
fre	-0.178213638240674	0.812568068943408	-0.201725393431268	0.693647942454406	0.267421955747324	0.649294228781822	-0.111203460560356	0.832222938618079
fadA	-0.171449600608194	0.944334941513172	2.60038373273024	0.211164329765175	-1.06235757644944	0.447549957434383	2.79138402898836	0.174302986407069
fadB	1.76267183154496	0.609941101322398	2.2985810736369	0.456948477449812	-0.0850617664264656	0.98297787670844	4.94081525825825	0.0707594267089302
pepQ	0.305044145263686	0.688913791396076	0.915461660795613	0.0854986098963928	0.292687061270003	0.659580840696227	1.18545286432838	0.0217957823151196
yigZ	0.635372454333696	0.296016788959577	0.233691217760298	0.777855052928451	0.930635515691994	0.0623521918515671	1.71102316137103	0.00666432537469122
trkH	-0.0704836794468261	0.91522394948848	-0.509097625360761	0.177026504444507	0.816925135690755	0.00788701326615608	0.781223423040679	0.0257303574156508
hemG	0.182815447367471	0.881624322969395	-1.26255075917646	0.0699944456281308	0.514138372339101	0.532715782378542	-0.229236256063141	0.773682579311128
mobB	0.707650249091744	0.548108211039555	4.87110810382385	0.00791981568140534	-0.890592807807803	0.358947999301437	5.32483375348425	0.00339146791580866
mobA	-0.286269020603887	0.909097471621794	-1.20917603319522	0.393159289683624	0.762060737576577	0.643049678003335	-1.50695371760654	0.275669400351005
yihD	-0.22925630532304	0.713101363759417	1.72799057063394	0.0008006396429056	-1.5043209166855	1.4807671008399e-05	2.2191718645541	8.65578900452192e-06
rdoA	-0.260679570691336	0.58668372992004	0.747036458449823	0.0318319086753356	0.98280474034245	0.000932839710904747	1.26167554512816	0.000108085949632494
dsbA	-0.175491336556198	0.851393243627177	0.373756732792365	0.572164440266416	0.675222433634725	0.236692965347782	0.000378456898268535	0.999380139596549
yihF	-0.916345646199432	0.75409000180961	-1.68584844066334	0.396630163339391	0.203638887887592	0.950182638927703	-4.6634395009529	0.0497439705870631
yihG	0.462168656059801	0.817373792637755	2.13989198835244	0.352265626947434	-0.276210260798956	0.894200311843725	3.69745845984373	0.07489505917565
polA	0.152042892499737	0.847964451952166	1.3869152794807	0.000868237077500665	-0.188547679057048	0.77973808768333	0.379407749379815	0.435672223463298
yihA	0.165395592089005	0.770431030882064	-1.49477891651472	0.000179413782465759	-0.191662023526105	0.68321879870501	-0.68963981406441	0.103497606770813
yihI	-0.082597422499697	0.923000073738068	0.547107196274481	0.24655871165758	-0.13981876530438	0.84586294606945	-0.173808616298582	0.739591537591424
hemN	0.331262227257496	0.56569302277408	0.62953026363294	0.113339613908163	0.294544133202233	0.565221696764677	0.284481106617396	0.514930589018332
glnG	-0.774245148499071	0.0438834227663848	-5.72081640790087	9.46599317761967e-83	-0.968426733672798	0.00602912940721122	-5.25477351054327	3.64161022602226e-71
glnL	-0.000507709649278097	0.999206997589505	-5.86033617748997	1.12623972616633e-67	-1.02174543670881	0.0130818834073463	-5.55802294711956	1.76326596189255e-61
glnA	-2.28094247930156	6.65739140350759e-22	-7.96470634963394	4.2179200615316e-261	-2.18399913084343	6.5452430058078e-20	-5.09045801993086	9.35801450854703e-110
typA	-0.491705186250105	0.159874913623521	-1.9820914069037	6.20960154576693e-15	-0.296488612798405	0.419899439474674	-0.670055278757025	0.0182272857832174
yihL	1.59922143115606	0.0921843144111729	-1.57407798082709	0.0959183806263166	0.904679534210664	0.375029928589814	0.0661571423906376	0.952669795639459
yihM	3.45525220795999	0.0045636260306432	-2.24071792374129	0.155527306996885	2.94724634090246	0.0177057219838178	-0.22237245251877	0.898487089491914
yihN	3.71715725604474	0.0684531965718933	2.62428471282244	0.296530220403739	4.34330864467093	0.0187137104578302	3.0737621434994	0.205786092803489
ompL	0.62051698559532	NA	-0.829903131569832	NA	3.76351668046145	NA	-2.1273403744674	NA
yihO	1.1187534676225	0.650542857868137	-2.85351948994454	0.0728099980409704	-1.38104833500746	0.528722172527068	-1.88930604811036	0.245230883972395
yihP	2.0585301271804	0.526604776822638	4.67019785886358	0.083396615029577	0.665762990223551	0.866565318792214	2.4035723290217	0.41757737820691
yihQ	1.25769477558474	0.709181376785811	4.19356603852006	0.105055571786199	0.772031673721305	0.820860841193088	-2.12737773030603	0.53495422477209
yihR	0.620520473954468	0.968196758847053	2.347382232397	NA	7.58001428279822	0.342620197866793	0.642708994293815	NA
yihS	0.825786366045988	0.744472370854015	3.20469573557136	0.162309943842623	0.0587514839286195	0.982902944794158	1.94432118399221	0.435914429822493
yihT	0.475530356514196	0.828528188527607	-2.36162355591567	0.415523415427879	-0.0622038289794057	0.977126824647608	-3.58618100709811	0.190794156501423
yihU	-1.47648721339723	0.796971029300586	-4.96119337838084	0.0807395069801979	-2.68306560871401	0.532053433562354	-4.3125072792538	0.124493465864304
yihV	1.2686469977562	0.763813724961299	-0.910808532421202	0.81987020967856	2.18416904442262	0.479787074707435	1.53200360095071	0.649088187131453
yihW	0.960798826681668	0.555423342234244	4.11065902525537	0.0410489323502088	0.753794527656408	0.618883839874364	4.81113392286377	0.0146277627089062
yihX	0.0558270734687238	0.936839400102593	-0.0220268422850336	0.972158441158755	-0.377028627242301	0.337206510920964	-0.212008301676079	0.65082345467027
yihY	0.100606721944395	0.919616636808658	-1.07758844659887	0.030179166628001	-0.513475021352867	0.390650013255878	0.326998008590566	0.556494102202451
dtd	-0.411945116806235	0.708246206879595	-1.12956839785286	0.112378226590968	-0.636436425867011	0.444681833770782	-0.743903176489008	0.316699310802068
yiiD	-0.623086410353711	0.5111867278354	0.00906464351315819	0.992248663671527	-1.00226757093947	0.167110589510666	-0.253017769193248	0.745211558628691
yiiE	-1.45044256645586	0.796687841490649	2.19986733861915	0.584046738570702	-0.322574691924939	0.957678315413608	3.66785057309472	0.324283774293772
yiiF	0.627822289797515	0.80683066566347	0.419100162073926	0.810272495954085	-0.147709109176647	0.957678315413608	-1.72615434304649	0.263774557809881
fdhE	0.849196134026431	0.123929257839057	2.39113505214973	0.00598632636279919	0.40786256998059	0.517363354249502	2.75551043783179	0.00129973048058851
fdoI	0.27362952481454	0.777549348039064	1.32487989880092	0.055405141737643	0.434707545115768	0.553478284110701	0.956492641161276	0.187270177469517
fdoH	0.478224446949762	0.269157970915375	2.92300328031598	1.59468935286842e-11	1.17971444668149	0.000235174951948296	2.77997578799971	1.94169014107969e-10
fdhD	1.02076523657925	0.411998643961575	-1.1287428395202	0.35404786917245	0.279860139737805	0.862362709295963	0.570369816921019	0.640931342592837
yiiG	0.918718152103705	0.779544085249715	-0.880434585529614	0.809701358566835	-0.438557582188731	0.903396940656479	2.21903049808181	0.4201202381165
frvR	2.28822366020451	0.384839538671069	2.12157861168153	0.458818337159135	2.93351806580092	0.178525172906489	5.02663649563792	0.0428529905942308
frvX	-1.11026060773722	0.685371544493138	-1.90442781395624	0.364249724968011	-0.996582763842798	0.68196840646529	-0.0758983174162085	0.973422343767785
frvB	1.92805857938797	0.604611224299912	-1.66044951705726	0.548480051821983	2.97458587492389	0.288082612249025	-1.43183976268622	0.602935342333399
frvA	0.620516985595313	NA	1.50431066354262	NA	0.791958008288549	NA	-2.1273403744674	NA
rhaM	-4.19799284383401	0.447985855700044	2.48760813738482	0.570962331463876	0.699051449589672	0.918003476559856	-2.12737180030713	NA
rhaD	-0.477009314977895	0.938375753776705	-5.57489640550958	0.0935119360744157	-4.84902415388195	0.191249543799394	-0.04325461025855	NA
rhaA	-3.48887560951165	0.515073572360872	2.17917236886124	NA	-6.0225253025145	0.166505863557604	-2.12737210961314	NA
rhaB	-1.92029058883373	NA	-2.33856660158122	NA	-5.97563565846059	NA	-2.12736663551019	NA
rhaS	1.33072379853829	0.611065053335217	-2.42804258160629	0.178537434399585	-2.22242110444809	0.30806471996933	-3.29045689420512	0.071859993708466
rhaR	-0.123210766481546	0.970120680212884	-0.794113980053092	0.714379808115665	0.379965841785333	0.895288204508556	-0.593486227991503	0.782653014562801
rhaT	1.35282235139159	0.668538033434315	2.73472357828972	0.323077285319709	0.493359919738142	0.891164894705192	4.20449632026228	0.103456386308882
sodA	0.141959766401591	0.864612209042269	-0.784253867432831	0.138759276151504	0.0578609166997635	0.945805112934807	1.85013189917244	5.36929602014229e-05
kdgT	1.08884818456328	0.00226602443898886	-1.01542397602658	0.0764230879961612	-0.596248370378016	0.143718725981736	3.24635319010489	9.57495487275691e-13
yiiM	0.558330519359046	0.519418556897047	-0.683111821696666	0.303026841355154	0.21189660269291	0.830965034173817	-1.21969079503448	0.0512022524156691
cpxA	-0.882134685885405	0.0144490481243648	0.651174705953209	0.139364205397768	0.355066234551443	0.405865454626054	1.13991472482027	0.00549890692177949
cpxR	-0.768208867193307	0.0678510561189595	0.44877865461575	0.349880665833283	-0.676958507485093	0.0976131058695297	0.549848161887527	0.234958224452665
cpxP	-1.02466139146642	0.336635007421519	-0.924713918848512	0.290345212226612	2.67505854871106	0.000351605289138684	2.56968373828338	0.00067220227985434
fieF	-0.834894074335251	0.0232495601845308	2.29470090373372	1.03174092499286e-09	-1.06572623676047	0.00167227797142633	1.92016637564863	5.96495139875235e-07
pfkA	-0.670559667378183	0.00623846354466278	0.731574139607392	0.00144078303678593	-0.603136668974756	0.0143328910808541	-0.334066750245416	0.187242264110738
sbp	2.40770458126769	2.54861086430467e-11	1.04361071639984	0.0989759273133566	-2.8398653210604	5.6102235734329e-14	1.76580764815123	0.00280887838132271
cdh	1.34317252587606	0.316658450966698	-0.17634909826392	0.916443307682814	-4.11923870059956	0.00491109916186525	-1.30035467521286	0.384121587733265
tpiA	-0.537702118587544	0.207539941160026	0.469980365197697	0.194385872781469	-0.584489131003323	0.12907389677184	1.04771399360722	0.00146937637106584
yiiQ	-0.315467817969396	0.874001955950017	0.535847845222774	0.789953776784124	-1.5258851218188	0.200264748859742	3.35878625617815	0.0299100593608534
yiiR	0.0861322428163883	0.965076987669223	-3.00052647350481	0.0268716768159089	-0.17092831464777	0.918354341635248	-1.26625116101115	0.316173792148419
yiiS	-0.748186911408832	0.0292473431096229	-1.51059263716628	1.95021985242506e-07	-2.68163804868536	4.05136665091542e-20	-3.10617585117277	2.35545605203807e-26
uspD	-1.42867315657824	0.000286145694520142	-0.99593847575314	0.0112866970108877	-2.29835602944461	3.8157826172006e-10	-2.39862098745844	2.86069295075592e-11
fpr	-0.176455553977173	0.888906368390441	0.0684748113220709	0.949896943288918	-0.136282315628077	0.910116958494542	0.914499704093879	0.256214638337535
glpX	-0.186672548646183	0.817753223518716	-0.30708388749807	0.644997539091382	0.62683467687188	0.219455322160561	1.29083658637876	0.0172361935767543
glpK	0.229284785702375	0.789053333718958	2.56154533890889	1.82452533249838e-06	-0.400919149302557	0.529692725383594	0.7090979221651	0.266392707667081
glpF	0.880377998932351	0.00753678618746172	2.22497596472614	2.81730844828041e-07	0.280733323608807	0.52069677271541	1.48811186440922	0.00130547331373049
yiiU	0.101269614364519	0.879252183614885	-1.99218959219143	2.99264428869995e-09	-0.644333166405487	0.0750212354276036	-0.326298941009583	0.408431651236431
rraA	0.356248997584623	0.539368508870699	1.88074434999143	0.000169292936497336	-1.30611869561685	0.000471713828135212	-0.433170507560821	0.495375106760373
menA	0.914806668818711	0.363901223075479	-4.0167044256796	9.91995072375712e-09	0.913992537738435	0.307440279914501	-3.51995135825478	5.21055980036469e-07
hslU	0.885096093272609	0.00260507050440005	-5.76925199887288	2.3666374206142e-123	1.5236369883776	7.32766140693578e-09	-5.61959130358604	1.59484512349138e-116
hslV	1.20068710941493	1.03920149798923e-06	-5.52573282490921	8.46655835424846e-133	1.58638561337282	2.09183780331364e-11	-5.01565166852638	5.73975107697802e-111
ftsN	0.846522285841568	0.44484067101765	-0.19305914422075	0.875699114430862	0.350267595176093	0.780600098830109	2.88585903070626	0.00164882626979943
cytR	0.107575191233636	0.88076849000894	0.348582112651039	0.551714868783701	0.940708813713196	0.00848221081662257	1.63810952102798	0.00055405104118212
priA	-0.18783742363707	0.909097471621794	-0.31828655983078	0.767340812379252	0.656730893021617	0.513971670121712	0.906825347677254	0.321996446028782
rpmE	-0.305080211397679	0.698964977798788	-2.71242060312107	3.12272830334098e-10	-0.504869401616621	0.387342521385005	-0.463896887559267	0.361767039599742
yiiX	-0.43303790872979	0.617438331332295	-2.7538591353919	2.14236805007777e-06	2.21510918591116	8.41657258993987e-06	0.611037822011693	0.324700488941279
metJ	-1.35140109305937	0.00478235740671732	-2.20709552724516	6.68589702064306e-05	0.91744973193812	0.0696070911367404	2.2335920641217	5.61595459564867e-06
metB	-0.784072431378604	0.225462668986184	-1.46569760338446	0.0250874409264582	2.86055683442167	1.186602599204e-10	1.19386183474298	0.053029278783261
metL	-0.0654261982889909	0.938375753776705	-0.528102084429513	0.313144092402534	1.50910194938085	1.50872885177726e-05	0.779879813458515	0.105356500117582
metF	-6.4857113409013	0.000169445865142211	-2.54500745357316	0.000155491468998999	2.72727001176604	2.95229997584194e-05	-1.23501218692163	0.0841654108365743
katG	0.244300314897766	0.639234980442989	-0.601215408487848	0.104849182492632	-0.000767216745500014	0.999002980607592	0.780908523377797	0.0272733687704371
yijE	0.316388425278337	0.86151596619957	-2.13189140293427	0.0347683570022495	1.340205360191	0.213909059629149	-1.21201760337026	0.24898119142386
yijF	0.735290512455401	0.896561056067373	2.34723539211201	0.516632740576023	2.55084115402162	0.469797058347969	3.93554545905133	0.235860263759473
gldA	-0.140337589873764	0.916473224564337	0.799131600260037	0.299069687554925	0.0229789896472975	0.983518905493929	-0.0800213879005694	0.929877143092372
fsaB	0.329285381431306	0.812329329656073	0.546178949514432	0.594630201745007	-0.446582948956436	0.691280569135861	-0.257871309441859	0.816166043112367
ptsA	-0.14893087544792	0.94449239678971	0.618265400455584	0.7201442059396	-0.109330233087642	0.956688422757553	-0.99944125369504	0.566426015806899
frwC	-0.392039479075247	0.888764061605924	-0.88262936524486	0.577977042976198	0.97779206425732	0.604925868209793	-1.18574123008094	0.439126705543594
frwB	-0.724801881570176	0.88076849000894	-0.910771108927093	0.81974775818998	-4.94371526654548	0.128395021056135	2.87400163836714	NA
pflD	0.476544753277438	0.733005506812111	0.697004744410836	0.641005325275739	0.653976651927338	0.548915766712621	2.48930292619324	0.0455569225874645
pflC	-2.13909108016677	0.711498114612104	3.25065064409784	0.347427306453131	4.08996608880715	0.234729990662471	1.54570104756319	NA
frwD	-1.01125473082955	NA	0.039908808982826	NA	-5.67294559854581	NA	1.56406385092713	NA
yijO	0.0160725020606441	0.99455119964781	2.78526279974976	0.149944178970854	0.222480556425616	0.889127265919632	3.90439299945551	0.0343975056209707
yijP	0.454984460845081	0.534939044261184	-0.687447363282073	0.262472665904114	0.181061090047871	0.828365507524024	0.354999263151361	0.575530669913956
ppc	0.101267131324708	0.872522970123039	0.62789254149415	0.0535261580736043	-0.741222858049941	0.0260347129240439	0.299977340592884	0.394659317889058
argE	-0.697976026684373	0.233823520907421	2.07904946743656	4.61213139847948e-05	-1.08085920695499	0.0269959644942631	0.894040503433193	0.118879743444121
argC	-0.199111854816069	0.957713556162098	0.572009572871626	0.804214515676089	0.940842826652814	0.709531611055937	0.77293978371477	0.718436953740162
argB	-1.78730408929133	0.0484816563521855	0.287824844855706	0.81489138908252	-1.58568050192984	0.0735059973738342	1.67378827139537	0.100386704187411
argH	-0.782497876679117	0.231696840448332	-0.532897039051985	0.425527233054762	-0.832049987850037	0.161783978392157	-0.373334438877216	0.584758176213721
oxyR	-0.265485953828048	0.796971029300586	1.49385653825911	0.0934375284668454	0.269050815629346	0.76868838744348	2.78997723952682	0.00063872517741816
sthA	0.619686940024228	0.274102203858713	-0.885129754327318	0.113531025112818	1.63547526020548	7.59804653418853e-05	2.15642206603002	6.71849376084882e-06
