	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
bglB	0.375375350141252	0	0.622644344692405	0	0	0	0.338955231612872	0.960847422773194	0.414362459377069	1.9901091294347	2.00906899265526	0	0.906069307202704	0	1.78743778731254	1.30496548097573	1.15360716035108	1.69497582981712
bglF	0.0784714455461813	0.610369237680166	0.542824891268401	0	0	0	0.483910831459046	0	1.39349381237713	0	0	1.82494526546081	0.676057099145089	0	0.784011007652866	0.840309479589245	0	1.59472886734039
bglG	0	0.620227613060257	0.155603136458623	0	3.81315000317543	0	0	1.09846542116702	0.357085234537102	0	2.48449609027443	3.56568787065502	1.30763201268258	0	0	1.04552082430331	1.61706090777668	0.811906201123616
phoU	4.35900528067692	4.00983361895663	5.04601632009795	5.12281632356989	9.45315618339054	9.94899848817069	4.31966803680484	4.57858945189268	6.45567599306358	6.02817270386458	8.7109559421521	8.82307768101366	3.65502834772676	4.06729866793177	2.47633352541449	2.83471738420934	4.19228063376728	3.51759461883187
pstB	5.14218634942724	4.7435765204816	5.88882360749716	5.80728015371586	12.7416252717155	12.8692460596816	5.27110173249955	4.57482792259687	6.76568662078565	7.00814662269592	10.2739184974853	10.291773838556	5.37385872674948	5.26850708366824	5.06618328551693	4.83882082194156	4.85535394596139	5.57199480150434
pstA	3.46136024122907	3.16545026038906	4.40007122525363	5.42555980765154	11.5163313181732	12.0010444330002	3.45890456975823	3.24330233435275	6.40757764052632	6.26236721139549	9.27474548342135	9.44884617607061	4.12971281078039	3.89260607591561	3.70085812087787	4.66243803563576	4.57414736960291	6.01962588739274
pstC	3.03865075671512	2.68532883130983	4.92087171538635	5.38387611174663	11.0944952599073	10.8786635001891	3.45669869427333	3.52950324941269	6.13532009181975	5.14478620501988	11.0410782230018	10.9077938772816	4.66238451532588	4.48469780862661	4.91582111766076	4.39928931647991	6.421594634838	7.0525185843892
pstS	3.63171919812205	3.84676374476158	5.6382594267162	5.11582886120978	12.6868486394137	12.5146398853076	4.22392036904371	4.04507255360469	6.73402252506406	6.15046241202086	12.0764004900837	11.8358283479069	5.10107546822698	5.56191410257316	4.79548625492778	4.13268037861243	7.40353747849427	7.56927638184294
glmS	10.5656240339814	9.44992716741912	8.58638159874474	8.31645004028233	7.03214401850574	6.88262261639253	8.2487767795612	8.33685783036186	8.92639209019372	8.9485943984009	7.76665273785241	8.11290069904681	8.78190435195197	8.95503096227134	9.23024166399708	8.74746397101113	8.21766570550179	7.83747181232834
glmU	8.58555371724981	8.9692343148772	7.73465825276273	7.80766602401821	6.22363937751387	5.89634858011651	7.68603496686658	7.6503120183589	7.9565435052772	7.41261969169746	7.04045433365217	6.74002303049011	7.76593652663458	7.87589876964492	7.47491489083945	7.63764839213913	7.64922102178468	7.6290295803467
atpC	9.03586880004842	9.31957656716444	8.8018612884831	8.08886823960841	4.75592577239669	5.22545792312807	9.31634775999466	9.54759375911413	7.85188864237503	7.75740201667555	5.15397708516593	3.98018269937317	9.17777425134395	8.95893413204358	8.96860223275244	8.57744801826421	7.74987971329603	7.15514460866977
atpD	11.116265645208	10.974782988041	10.6745364933502	10.3844929402116	7.99905550711758	8.59488908378177	11.3766455073055	11.1950972593863	10.3701261008848	10.456387997215	7.55218607161353	7.378540640002	10.789780273774	10.7891048197098	11.2287549950922	10.7887289237935	9.83226466746917	9.33783524185193
atpG	11.6247344191487	11.6005193328287	11.1010839916512	11.5410563326226	9.08139409068052	9.19803661028291	11.8258814670025	11.6765100672056	11.8692085803593	11.5555262943859	8.88567085368163	8.88243058082415	11.7131784039237	11.6215910177062	11.9725253443077	12.5489879717145	12.0777258170048	12.0702192903721
atpA	9.90160363059392	9.75874851914123	8.95521052423164	8.64005018226165	7.92913986919502	8.00216866533913	10.0085391278413	9.99152714414208	8.97478927220289	8.94336455792938	7.26179168138224	7.28116237521243	9.62336473243246	9.68082607651325	9.84897048956354	9.52487770246488	9.01152886880115	8.57271907129938
atpH	9.98222389009472	10.3536431101654	8.2934580117558	8.14132389263047	7.71948087914456	7.13561986632976	9.99268421159895	10.0111005542993	8.20047637525283	7.71043446449438	7.2955067561073	7.32362021477477	9.76150436613469	9.75936481833188	9.79929870155282	9.35739951615843	8.81582057473033	7.16095496846394
atpF	11.5627543196365	10.8297845426417	8.75650942075389	8.3367374829882	5.882768166996	7.27828523073262	10.6406045900782	10.7217792714634	8.26409326500667	8.00604173640935	6.8612237373201	6.01965512504149	10.2721424818436	10.3297140417393	10.0636433682249	9.16007851204937	8.44377594712313	8.02307430150572
atpE	12.9427016017388	12.9789533218895	10.8844703539296	10.8086156929525	9.46511181490581	9.0188781571377	13.0460021455796	12.8685428371086	10.7989370952934	10.4658255273007	9.38182754291422	9.28038177353049	12.4406890014664	12.4661696017942	12.4969813901482	12.1763998544953	11.0759528376389	11.1092127843729
atpB	10.7902079868202	10.9164900477834	8.8665180414781	8.7611049104813	7.60872934134219	7.64480949758201	11.0798801376518	10.8651475005666	8.99600253629473	8.90936271783023	7.23670291764736	7.37538931913355	10.523642653278	10.5736375187465	10.0976585839663	9.70797807134133	8.93767418891199	8.83260297672456
atpI	6.67201496826803	7.07755803215537	4.77812167942442	5.59657044507168	4.44990961886139	0	7.14318987456826	7.1396009013706	6.06161832227793	5.56033044192776	4.63976984310739	5.31779472535223	6.88406931992869	7.18169234295217	6.32812084966588	5.68969993265537	6.36563785005356	7.52699162628505
gidB	5.25473117360446	5.51767433288056	3.85230545799977	3.88693936995588	0	4.67291059913175	5.15150666472767	5.55228687175932	3.90089707597583	3.94714185508205	3.49512971792348	4.38532552501761	5.36802435289869	5.83999177518053	5.09055524701538	5.90681342872331	4.61896821367119	4.82591362325417
gidA	6.68230208701436	7.01940496658205	5.82607842118431	5.69141962981213	6.47859951889195	6.39128899519185	6.93981170754069	6.9455701041259	6.00125281010794	6.37351316111496	5.8351795535511	5.59248614957753	6.8936459983226	7.07417377401075	7.25205890431369	6.86752896783025	5.9936501842933	6.48650165279172
mioC	7.08249321951203	9.0829568332161	7.79109421996111	7.70221118720043	7.79777070409823	6.58078381832941	8.79001035656389	8.41786921620936	7.76155438413026	7.56371377625388	6.54573173070362	5.74695924655618	8.66999326288148	8.56625622762892	8.45448154331378	8.91819488605019	8.939906857729	8.87961629622526
asnC	6.50230231144739	6.33847985417411	7.42905715714821	7.82255384360258	8.66443596464228	7.87179414483772	6.36968152849825	6.72357406117205	7.95325308441961	8.11291990965682	6.88683168372815	7.36062364350237	6.46855757264823	7.05531984140196	7.29963184319416	7.58838925816696	6.61590242374012	6.66639165608164
asnA	10.1186516314299	9.57237039979842	10.5573509354123	11.6388078262988	8.88102925992481	9.39006254109567	8.08565270246223	8.17788072951901	6.6967575044456	6.39902232347288	5.0753737711214	4.5900409524893	9.1890093758371	9.76155473221683	6.73173090715327	6.58609847033042	7.64459582848612	7.32953478747387
viaA	7.45378316829738	7.44768401515583	5.95698616750643	6.42512382867233	4.16463653880489	5.3859097543177	7.38661167773438	7.34496394575078	6.56824840898555	6.48281318336352	4.94176713693575	5.05451141235812	7.14603479661172	7.08827154201592	7.14859622589383	7.14016884857266	6.13184425880339	6.50330995685699
yieN	7.37142290695389	7.34809415344349	7.06149844007373	6.58067136479881	4.73064809202073	5.19990795714222	6.99762672872728	6.84745539539791	7.13697099579716	7.06693172233264	7.088139621274	7.35769217723206	6.92136062948785	6.75029153333806	7.64559929104603	7.595233006367	6.94875559871852	6.84088804238709
trkD	6.50303241296893	7.10360219736767	6.37878821032828	6.33625890412734	5.96333955883676	5.81334038300014	6.60626532847253	6.31111013851017	6.17361456547838	6.16092393586725	4.49178884964219	4.702700377866	6.47759158973823	6.63336028715592	6.07840663413354	6.10159304639512	6.23463307330019	6.26285856638036
rbsD	7.34399239319298	7.30305431044077	5.82286837110389	5.64919666427058	4.35857761751877	2.47290184280777	8.21426895369745	8.15056392120498	7.10975699521215	7.09137718421185	4.41653133405977	3.3357753734373	7.67151305516245	7.38745170617014	5.14697047487602	5.31752366596058	7.03107519674151	7.34079245726747
rbsA	9.31767515805842	8.98699461065708	6.816564036368	6.84545262146072	5.47698113557921	5.33451202876201	9.80790767857065	9.78167109397278	8.1384834433763	8.05400840549708	3.92524331266844	5.1394518345423	9.30548203402611	9.20991327543363	6.64422477428786	7.00836407760064	7.15605642788305	6.6392012732453
rbsC	11.7444280064977	11.1619387457672	9.12754001219231	9.71708707604362	7.69667955412957	7.66429268703763	12.2947719385922	11.9640214460167	9.99446253454763	10.1085910869777	5.39757634500743	5.68442436181404	11.9915692610806	11.8150730910285	9.90788217336646	9.97175389977606	8.94730151482594	8.92700675911695
rbsB	11.3281864429795	11.1647573783214	9.17591807055425	8.92519725668482	6.75914559969114	7.3768284237422	11.9097450369577	11.9406406038986	9.41621927033963	9.56021983719412	6.33341979880778	6.08742508928095	12.0427377512053	12.162571211447	10.0109513816873	10.0789366531845	8.64778784643121	8.35838765884505
rbsK	9.26830207724644	9.50404813978713	6.0827226709628	5.74140172351399	6.86594290291836	5.37359969456584	9.12066870258514	9.3236380534789	6.50849037614773	6.14664799352228	4.35408173110049	3.40623761502141	9.19080996129226	9.10552547426956	6.9824538950826	6.99913358411176	6.64879797976172	5.96728061412214
rbsR	7.9382576097147	8.23085374746644	4.44464404870823	5.19430678226002	5.96106280691828	4.2766034020911	8.23177487105131	8.48254451708936	6.40304407991033	5.83933317258768	4.82789756790141	3.72739916595329	8.02670419299589	7.88602715186767	5.70538606097065	5.54457610257171	6.29738099279614	7.50295048930818
hsrA	5.19010867511424	4.94107379222094	7.14889368650942	7.37259159564219	4.33141428726842	3.97505623454047	5.89714961334336	5.59176675564177	7.5239022599229	7.40158412077919	5.25242826859304	5.16110251597615	5.73121090527297	5.67831011318251	7.15014668664901	7.15354998729098	6.53127479090533	6.36602313767183
yieP	7.80529329472406	7.46071116071998	8.92442962168571	8.50652753039797	6.84959694069012	5.94691583114987	7.84997168744683	7.79773440048802	8.7866259759945	8.77923245882688	7.06197853578689	7.36038639728944	7.75572721446171	7.66692932511862	8.89929545572973	8.3682712492318	7.62678188586435	6.86901224942311
hdfR	3.95391062092407	3.69915919584733	3.88079669364714	5.17840775854942	5.06713520616808	5.03831115341545	4.14254988363617	4.41655190472431	5.42542177453315	4.53262107555663	4.60932647821323	4.53434693465015	4.3489637402463	3.88344648604215	4.96841824198717	4.76311076961384	4.97207850151584	5.76688691752163
yifE	8.4511983825286	8.46553678022843	8.34024132191712	9.86798103569586	4.09746214160927	5.69355045063775	8.54478328766017	8.47933895418662	10.0448587685953	9.36030849819874	6.97538548313314	7.02905752514514	8.08508197484568	8.75689204149938	8.25240011049955	8.43120014641289	8.02978237778033	8.19904064819722
yifB	2.57757678433181	1.94016932594742	3.2796732883041	3.48366509750452	0	0	3.07557694647569	2.09281040099244	3.15083163511956	3.93556422728107	2.953264491463	3.42403183347198	2.58949632828403	1.71670331461707	3.79442803614184	4.03739718496327	2.96834940288984	3.21960139172897
ilvL	4.32818074863289	4.99455181424555	5.37296280918139	6.37853840730069	8.69677842565116	6.28981891039148	4.42034520182536	5.80732261075125	7.25698753595322	6.54585532983383	7.51055384801573	8.38304395742324	4.98260769678573	4.25805205054392	5.67843694151796	5.69990163303814	7.42145354909155	9.97134570501422
ilvG	6.14535295283923	5.91434341262692	6.76233023115608	7.0918340537801	9.28901877262348	8.19955511194605	7.69938632663562	7.35530551785799	7.05950392335737	7.26573240429846	11.2216379422051	11.2194996119048	6.98406859752565	7.02361226837527	8.64805033983169	8.71156454972482	7.10299904502717	6.92288293000113
ilvM	4.46434700562286	4.67366174935625	4.81149996496413	4.69474556659286	0	6.04811710969941	5.22063701092829	4.59439129301736	2.85452114732657	3.97948356997566	6.83722120003693	7.37168629563266	5.16465918170689	4.86050265041535	5.20742093258688	5.9478274802719	4.24989813853824	1.76356955656561
ilvE	7.19477117882743	7.01021144704898	6.68917306234624	7.07807650955161	7.73140628540688	7.17880499290418	7.25303159970226	7.10336202770414	7.10048695620901	6.99758332951522	9.27322353574064	8.85376035249994	6.85844101970219	7.06949150727395	7.49562181932323	7.11467521016836	5.16546881852519	4.41949137873376
ilvD	6.73761996159372	5.90150693294419	5.84015545539539	5.06464951926235	6.48476435270789	7.78102259125379	6.34666201153637	6.45364552046322	5.51814583542834	6.18758221513383	9.30570436352028	8.81354071484677	5.79186201570385	6.05324705534954	5.90302606011927	6.03998699932466	4.6614819987818	4.82432533426247
ilvA	5.3582785746035	5.06495237222197	4.7031800819679	4.56619632862528	4.08021438451403	6.93378478597431	5.5729445898269	5.68514356763669	4.28993182207863	4.06433027190318	7.97220398957113	8.20737875204095	5.3765899317856	5.00372607241103	5.64790294450647	5.19934824612254	4.51356501742531	2.83584197820335
ilvY	4.89004059937307	4.06087779578553	5.47584300267962	5.62395921357725	4.02501740022813	6.16118162849949	5.19628661587953	4.92523150324186	5.6637360684574	6.55399791594899	5.12715833388239	2.24467705719219	4.61363861037969	4.28165932724515	5.66412601661578	5.66713334274893	5.38021578115506	5.39323669377004
ilvC	9.9358151216677	9.73400525543514	5.0288061656965	5.21963263874254	7.48134515739645	7.62837740343103	11.2354540988464	11.0660995682558	5.32828201450751	5.59580338825551	5.81545961487061	6.21813000337498	9.75034645680984	9.75036949274483	6.78401935318864	6.46427722999518	6.77797239997084	6.40895525448557
ppiC	6.79203770570544	7.28500732536904	6.2929318500499	5.84814856938783	4.90997783461992	4.81331299312328	6.97429730755425	6.83891717983651	6.50815488424629	6.2976804870324	4.56909325252646	4.29486746142909	6.94966248930448	6.86769728652921	5.90110444489007	7.03942456029029	6.73950567936096	6.63907195812751
yifO	1.53693381814703	1.85047475315832	2.45677432016679	0.648028845639498	0	2.98665437940212	1.89209343984591	2.45925463242437	2.13968463667261	0	4.77237722456376	0	1.78259687081368	2.55542066304538	1.06459732565309	2.07964552492452	5.32865311176907	2.4808985224887
yifN	0	2.46367557938258	2.91246065272092	5.17055721058009	0	3.28230379505939	1.01810602470988	1.66944244694704	2.89529911187941	2.14566771989497	1.5616394315702	0	0.597035991591166	1.34313856296175	1.61520258746787	2.68315632519764	4.37535144941308	5.56074990739026
rep	4.13009546951611	4.33063514812504	4.26636862463134	3.52683889195511	4.41056949600292	5.31334838666589	3.92025922960222	3.71084003770902	4.57902498312348	3.98533188461531	4.49591717492187	4.09258695862248	4.32504289231848	4.32832852954326	4.8842792260858	5.00574248388264	4.19618262495278	5.1584631089899
gpp	7.66309248848828	7.99947174987979	6.55970077575248	6.78372527689246	7.81666694572742	7.87039424270272	8.13918858349197	7.84266678194818	6.95039919419571	6.83084578505455	7.18775663660642	7.34089442939656	7.97196247450873	7.68852873051845	7.62118191512949	7.7610051234102	7.42634875357643	7.73518535398005
rhlB	8.74412267821663	8.84039991288183	7.89909461689886	8.00915033302825	8.74243082554558	9.50043052106747	8.85453146934732	8.71603571291118	8.25678231117815	7.90975411032858	8.77451794035033	8.30196858221856	8.57251053965469	8.55248816384497	8.12081401614241	8.47781518845534	8.48422742540939	8.87969899568255
trxA	9.93311733932085	10.7139515963963	10.3346472357734	10.6228740483434	10.2985147252607	9.45521489265401	10.0617390731128	10.4935329309861	9.93409922959602	9.52902953689772	9.96349765074016	10.3320072165069	10.5351404364449	10.6343768137716	10.2567479754479	10.2548345179468	10.7740934272724	10.1635815822242
rhoL	10.8285779461084	10.9805164095455	11.0685429767033	11.1515492267142	10.6511261094258	11.1476910531898	11.461915637841	11.6789473610086	10.4745968134991	10.5922588148279	10.1129316907916	10.4995827602225	11.2784155133169	11.212290853081	11.5839748892742	10.7121304058724	10.8732140998933	11.7593390668975
rho	10.1165802925987	10.3381457007373	9.19464340328253	8.56683853415262	10.295123643605	9.98869217266445	10.1188842723178	10.2433946712614	8.30334647179208	8.61159533513606	8.84766361531781	8.78352693448801	10.0369264100356	10.0358179879633	10.4907344486474	10.0231666456969	9.49798926362129	9.79821987484219
